id,address,bStatus,createTime,gMapLink,latitude,longitude,name,noOfReviews,phone,rating,site,timings,distance_from_reference_km
492NnyX6CjlCmiKSJqq5,"T-20, Green Park Market, Block T, Green Park Extension, Green Park, New Delhi, Delhi 110016, India",OPERATIONAL,2025-07-17T14:56:42+00:00,https://maps.google.com/?cid=16305622030798874959&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,28.5619676,77.2062767,Bonafide Orthorehab - Prosthetic & Orthotic Clinic in Delhi,100,+91 79820 83510,4.9,https://www.bonafideorthorehab.com/,"Monday: 10:00 AM – 8:00 PM,Tuesday: 10:00 AM – 8:00 PM,Wednesday: 10:00 AM – 8:00 PM,Thursday: 10:00 AM – 8:00 PM,Friday: 10:00 AM – 8:00 PM,Saturday: 10:00 AM – 8:00 PM,Sunday: 10:00 AM – 8:00 PM",5.76
49opKDnv5bCoxabA9XcM,"Memory Craft, 9, Vitthal Rao Shivarkar Rd, Wanwadi, Pune, Maharashtra 411040, India",OPERATIONAL,2025-07-18T16:32:36+00:00,https://maps.google.com/?cid=10302412847540497155&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,18.4964237,73.9000246,Disable Help Centre,2,+91 93725 40033,4.5,,"Monday: 9:00 AM – 7:00 AM,Tuesday: 9:00 AM – 7:00 AM,Wednesday: 9:00 AM – 7:00 AM,Thursday: 9:00 AM – 7:00 AM,Friday: 9:00 AM – 7:00 AM,Saturday: 9:00 AM – 7:00 AM,Sunday: 9:00 AM – 7:00 AM",1170.17
4JFqWRAxey9wtavg9Fc0,"A2, SPG Buildings, BK Ranganathan St, Siddhapudur, New Siddhapudur, Coimbatore, Tamil Nadu 641044, India",OPERATIONAL,2025-07-18T17:32:24+00:00,https://maps.google.com/?cid=1814210702174760336&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,11.0175562,76.9759016,Happywalk Orthopedic & Diabetic Footwear Store,110,+91 74188 55226,4.7,https://happywalk.in/,"Monday: 10:00 AM – 8:00 PM,Tuesday: 10:00 AM – 8:00 PM,Wednesday: 10:00 AM – 8:00 PM,Thursday: 10:00 AM – 8:00 PM,Friday: 10:00 AM – 8:00 PM,Saturday: 10:00 AM – 8:00 PM,Sunday: Closed",1948.22
4UOofd9rlEtdmxDthkSK,"House Number -4, Sundarpur By Lane 1, Anil Nagar, Bhangagarh, Guwahati, Assam 781005, India",OPERATIONAL,2025-07-19T15:10:09+00:00,https://maps.google.com/?cid=5136756110966159994&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,26.1668572,91.7710143,Sparsh Prosthetic & Orthotics Clinic,130,+91 70023 90614,4.8,,"Monday: 9:30 AM – 6:00 PM,Tuesday: 9:30 AM – 6:00 PM,Wednesday: 9:30 AM – 6:00 PM,Thursday: 9:30 AM – 6:00 PM,Friday: 9:30 AM – 6:00 PM,Saturday: 9:30 AM – 6:00 PM,Sunday: Closed",1464.62
4XKjNSwIZ23nXQR3N6dU,"Pounikar Clinic Krishi Upaj Mandi Market, near Sbi Square, Vijay Nagar, Jabalpur, Madhya Pradesh 482002, India",OPERATIONAL,2025-07-18T20:32:16+00:00,https://maps.google.com/?cid=11767812933242996047&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,23.1891943,79.9148786,Dr. Ashish Sirsikar- Orthopaedist In Jabalpur,7,,5.0,https://drashishsirsikar.getmy.clinic/?utm_source=gmb&utm_medium=web&utm_campaign=tu,"Monday: 3:00 – 4:00 PM, 6:00 – 8:00 PM,Tuesday: 6:00 – 8:00 PM,Wednesday: 6:00 – 8:00 PM,Thursday: 6:00 – 8:00 PM,Friday: 6:00 – 8:00 PM,Saturday: 6:00 – 8:00 PM,Sunday: Closed",659.24
4vhqGtJTsouzKbRuVYoj,"Unit No 101 - 102, 1st Floor Pride 16 Road No 16z, Opp: Ashar IT Park, Wagle Estate, Ambica Nagar, Wagle Industrial Estate, Thane West, Thane, Maharashtra 400604, India",OPERATIONAL,2025-07-17T14:05:06+00:00,https://maps.google.com/?cid=7222287985475930591&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,19.1990016,72.9547775,Otto Bock HealthCare,136,+91 22 4006 2595,4.8,http://www.ottobock.com/en-in,"Monday: 9:30 AM – 5:45 PM,Tuesday: 9:30 AM – 5:45 PM,Wednesday: 9:30 AM – 5:45 PM,Thursday: 9:30 AM – 5:45 PM,Friday: 9:30 AM – 5:45 PM,Saturday: 9:30 AM – 1:30 PM,Sunday: Closed",1128.87
4xqxwOlX6LxzIvhuJj62,"Plot No. 309, 1801, Niladri Vihar Rd, behind SBI, Sailashree Vihar, Branch, Bhubaneswar, Odisha 751021, India",OPERATIONAL,2025-07-19T11:32:43+00:00,https://maps.google.com/?cid=14571433336666764719&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,20.3290956,85.8088047,MediClub Health Solutions (OPC) Private Limited,63,+91 83389 03333,4.9,,"Monday: 7:30 AM – 9:30 PM,Tuesday: 7:30 AM – 9:30 PM,Wednesday: 7:30 AM – 9:30 PM,Thursday: 7:30 AM – 9:30 PM,Friday: 7:30 AM – 9:30 PM,Saturday: 7:30 AM – 9:30 PM,Sunday: 9:00 AM – 12:00 PM",1264.84
5ALJwUXtVeIYnbdAmfhz,"22RR+X5R, TNHB Colony, Indira Nagar, Civil Aerodrome Post, Coimbatore, Tamil Nadu 641014, India",OPERATIONAL,2025-07-18T17:32:27+00:00,https://maps.google.com/?cid=17719761653241807678&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,11.0424972,77.0403861,PROSTHETIC AND ORTHOTIC WORK SHOP,1,,4.0,,"Monday: 10:00 AM – 6:00 PM,Tuesday: 10:00 AM – 6:00 PM,Wednesday: 10:00 AM – 6:00 PM,Thursday: 10:00 AM – 6:00 PM,Friday: 10:00 AM – 6:00 PM,Saturday: 10:00 AM – 6:00 PM,Sunday: 10:00 AM – 6:00 PM",1945.39
5NSkJSt6yVAbuigkTnRZ,"Gali Number 4, near Gas Plant, Harkesh Nagar, Shiva Colony, Tilpat, Faridabad, Haryana 121003, India",OPERATIONAL,2025-07-19T04:32:17+00:00,https://maps.google.com/?cid=1242703767417295795&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,28.4677596,77.3282904,G K Healthcare,4,,5.0,,"Monday: 8:00 AM – 8:00 PM,Tuesday: 8:00 AM – 8:00 PM,Wednesday: 8:00 AM – 8:00 PM,Thursday: 8:00 AM – 8:00 PM,Friday: 8:00 AM – 8:00 PM,Saturday: 8:00 AM – 8:00 PM,Sunday: 10:00 AM – 4:00 PM",19.97
5OZGn3kMRBedXerLWXtI,"3RH3+C34, Vani - Dindori Rd, Mhasrul Gaon, Nashik, Maharashtra 422004, India",OPERATIONAL,2025-07-19T22:32:21+00:00,https://maps.google.com/?cid=17941617140391088416&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,20.0785105,73.8027101,Maharashtra University of Health Sciences,580,+91 253 253 9175,4.2,http://www.muhs.ac.in/Default.aspx,"Monday: 9:30 AM – 6:30 PM,Tuesday: 9:30 AM – 6:30 PM,Wednesday: 9:30 AM – 6:30 PM,Thursday: 9:30 AM – 6:30 PM,Friday: 9:30 AM – 6:30 PM,Saturday: Closed,Sunday: Closed",1006.45
5PLMxW4OEyi1mIvgSlWd,"New Bhedaghat Road, Doctors Colony, Medical College Colony, Jabalpur, Madhya Pradesh 482003, India",OPERATIONAL,2025-07-18T20:32:07+00:00,https://maps.google.com/?cid=5087104092291243496&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,23.148769,79.8791577,"Department of Orthopaedics, NSCB Medical College Jabalpur",136,,5.0,,"Monday: 8:00 AM – 2:00 PM,Tuesday: 8:00 AM – 2:00 PM,Wednesday: 8:00 AM – 2:00 PM,Thursday: 8:00 AM – 2:00 PM,Friday: 8:00 AM – 2:00 PM,Saturday: 8:00 AM – 2:00 PM,Sunday: Closed",661.89
5TBfBZBFeZo9rul5soQN,"2E Swapna aprtment ,nr. amul auda garden nr. jeevandeep circle, surdhara circle, high road, to, Sarkhej - Gandhinagar Hwy, Ghosha Society, Thaltej, Ahmedabad, Gujarat 380054, India",OPERATIONAL,2025-07-18T12:32:20+00:00,https://maps.google.com/?cid=14694983889106221803&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,23.054612,72.5216259,SHREEJI ORTHOPAEDIC APPLIANCES,193,+91 99989 58055,4.7,,"Monday: 9:30 AM – 7:00 PM,Tuesday: 9:30 AM – 7:00 PM,Wednesday: 9:30 AM – 7:00 PM,Thursday: 9:30 AM – 7:00 PM,Friday: 9:30 AM – 7:00 PM,Saturday: 9:30 AM – 7:00 PM,Sunday: Closed",774.5
5TzfMcA0bPjYaYVhkbkc,"Gol Chowk, near bank of baroda, Rohnipuram, DDU Nagar, Amanaka, Raipur, Chhattisgarh 492001, India",OPERATIONAL,2025-07-19T09:32:20+00:00,https://maps.google.com/?cid=2942930546328900237&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,21.2348503,81.6003502,"Dr Rajat Bone & Joint Care Clinic - Orthopaedics Surgeon, Joint Replacement, Haddi Rog Visheshagya Doctor in Raipur",100,+91 78797 39468,5.0,http://www.boneandjointcare.in/,"Monday: 10:00 AM – 1:00 PM, 4:00 – 9:00 PM,Tuesday: 10:00 AM – 1:00 PM, 4:00 – 9:00 PM,Wednesday: 10:00 AM – 1:00 PM, 4:00 – 9:00 PM,Thursday: 10:00 AM – 1:00 PM, 4:00 – 9:00 PM,Friday: 10:00 AM – 1:00 PM, 4:00 – 9:00 PM,Saturday: 4:00 – 9:00 PM,Sunday: Closed",929.75
5mLrdrZQBU6e2kYK7WRr,"Vinayagar Koil St, 3rd Layout, Saptagiri Nagar, Lakshmipuram, Chennai, Tamil Nadu 600099, India",OPERATIONAL,2025-07-18T11:32:19+00:00,https://maps.google.com/?cid=3116987498486693123&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,13.1312405,80.2039198,Grace Prosthetics and Orthotics,17,+91 89390 82393,4.8,https://gracepo.my.canva.site/,"Monday: 10:00 AM – 7:30 PM,Tuesday: 10:00 AM – 7:30 PM,Wednesday: 10:00 AM – 7:30 PM,Thursday: 10:00 AM – 7:30 PM,Friday: 10:00 AM – 7:30 PM,Saturday: 10:00 AM – 7:30 PM,Sunday: Closed",1742.1
5qajNRVcThdo9h8DUmty,"Basement Floor, Gowtham Arcade, 208, E TV Swamy Rd, R.S. Puram, Coimbatore, Tamil Nadu 641002, India",OPERATIONAL,2025-07-18T17:32:32+00:00,https://maps.google.com/?cid=17476166600939015373&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,11.0107145,76.9515908,Genesis Silicone House,8,+91 97892 72002,5.0,https://www.genesissiliconehouse.in/,"Monday: 10:00 AM – 7:00 PM,Tuesday: 10:00 AM – 7:00 PM,Wednesday: 10:00 AM – 7:00 PM,Thursday: 10:00 AM – 7:00 PM,Friday: 10:00 AM – 7:00 PM,Saturday: 10:00 AM – 7:00 PM,Sunday: Closed",1949.01
5rG8lKeI8NulyHd5zgFF,"50-83-12, near Saibaba Temple, Madhuranagar, Seethammapeta, Visakhapatnam, Andhra Pradesh 530016, India",OPERATIONAL,2025-07-18T19:32:21+00:00,https://maps.google.com/?cid=1736789337972563536&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,17.7307742,83.3059213,ROBO PROSTETICS & ORTHOTICS CENTER,2,,5.0,,"Monday: 9:00 AM – 7:00 PM,Tuesday: 9:00 AM – 7:00 PM,Wednesday: 9:00 AM – 7:00 PM,Thursday: 9:00 AM – 7:00 PM,Friday: 9:00 AM – 7:00 PM,Saturday: 9:00 AM – 7:00 PM,Sunday: Closed",1356.68
667lxWZqgInhOvKaX8vY,"121, E-6, Arera Colony, Bhopal, Madhya Pradesh 462016, India",OPERATIONAL,2025-07-18T19:32:13+00:00,https://maps.google.com/?cid=223007675002886747&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,23.2057399,77.43776,RENEW HI-TECH ARTIFICIAL LIMBS,35,+91 97187 39332,5.0,http://www.divyangclinic.com/,"Monday: 9:30 AM – 7:00 PM,Tuesday: 9:30 AM – 7:00 PM,Wednesday: 9:30 AM – 7:00 PM,Thursday: 9:30 AM – 7:00 PM,Friday: 9:30 AM – 7:00 PM,Saturday: 9:30 AM – 7:00 PM,Sunday: 4:00 – 6:00 PM",599.59
684hg0lSgls7VbIEBiAk,"XRH7+C8G Haji Ali Dargah, Keshavrao Khadye Marg, Haji Ali Government Colony, Mahalakshmi, Mumbai, Maharashtra 400034, India",OPERATIONAL,2025-07-19T22:32:25+00:00,https://maps.google.com/?cid=4167542739990674745&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,18.9785529,72.8133288,All India Institute of Physical Medicine and Rehabilitation,169,+91 22 2353 2737,4.1,http://aiipmr.gov.in/,"Monday: 9:00 AM – 4:00 PM,Tuesday: 9:00 AM – 4:00 PM,Wednesday: 9:00 AM – 4:00 PM,Thursday: 9:00 AM – 4:00 PM,Friday: 9:00 AM – 4:00 PM,Saturday: Closed,Sunday: Closed",1157.06
6E28vJCsdPM1PApWpe8L,"20, Diamond Harbour Rd, Block 6, Sahapur, New Alipore, Kolkata, West Bengal 700038, India",OPERATIONAL,2025-07-17T14:55:19+00:00,https://maps.google.com/?cid=1320731051940897283&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,22.5109059,88.3231264,Ortho Care | Artificial Limbs Centre,19,+91 98300 63512,4.9,,"Monday: 10:00 AM – 7:00 PM,Tuesday: 10:00 AM – 7:00 PM,Wednesday: 10:00 AM – 7:00 PM,Thursday: 10:00 AM – 7:00 PM,Friday: 10:00 AM – 7:00 PM,Saturday: 10:00 AM – 7:00 PM,Sunday: Closed",1304.48
6GTVJXH6izCi0O4i3IPd,"Bank of India Building, SP-1, Apex Cir, near AGRAWAL HOSPITAL, Jhalana Gram, Malviya Nagar, Jaipur, Rajasthan 302017, India",OPERATIONAL,2025-07-18T14:32:36+00:00,https://maps.google.com/?cid=16413483723725792721&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,26.8547894,75.8250039,SARTHAK ARTIFICIAL LIMB CENTRE,9,+91 95713 93514,4.9,https://sarthakartificiallimbcentre.com/,"Monday: 10:00 AM – 6:30 PM,Tuesday: 10:00 AM – 6:30 PM,Wednesday: 10:00 AM – 6:30 PM,Thursday: 10:00 AM – 6:30 PM,Friday: 10:00 AM – 6:30 PM,Saturday: 10:00 AM – 6:30 PM,Sunday: Closed",237.95
6GqKuI0gVkJqw8TU2BCh,"162, Tilak Path, near Malhar ashram, Rajwada, Indore, Madhya Pradesh 452007, India",OPERATIONAL,2025-07-18T12:32:38+00:00,https://maps.google.com/?cid=18296293729201115793&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,22.7263811,75.8572178,4D smile Prosthetic Dental Lab 3M Lava,6,+91 87707 84367,5.0,,"Monday: 10:00 AM – 8:00 PM,Tuesday: 10:00 AM – 8:00 PM,Wednesday: 10:00 AM – 8:00 PM,Thursday: 10:00 AM – 8:00 PM,Friday: 10:00 AM – 8:00 PM,Saturday: 10:00 AM – 8:00 PM,Sunday: Closed",666.19
6HfXiDYBnj24QzzQU6vj,"Ground Floor, Ashirbad Market ( Apartment, 194, Ganga Joara Rd, Santi Nagar, Panchpota, Kolkata, Rajpur Sonarpur, West Bengal 700152, India",OPERATIONAL,2025-07-18T10:58:25+00:00,https://maps.google.com/?cid=12094136693452664631&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,22.4674633,88.4165795,S R S ORTHO APPLIANCES,12,+91 91473 75105,5.0,,"Monday: 11:00 AM – 9:00 PM,Tuesday: Closed,Wednesday: 11:00 AM – 9:00 PM,Thursday: 11:00 AM – 9:00 PM,Friday: 11:00 AM – 9:00 PM,Saturday: 11:00 AM – 9:00 PM,Sunday: Closed",1315.15
6ICD5QqKkYGdgSBkZKCF,"Plot No 17, 40, Rajdanga Sarat Pk Rd, near MEGHALAYA HOUSE, next to Pearl dental clinic, Shantipally, Block-BA, P.S:, Kasba, Kolkata, West Bengal 700107, India",OPERATIONAL,2025-07-17T14:55:20+00:00,https://maps.google.com/?cid=1271965931704540931&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,22.5144634,88.3962563,Evolution healthcare Pvt. Ltd. Kolkata - Artificial limb manufacture | Prosthetic Foot Center | KFO | Diabetic Foot Center,19,+91 93774 66476,4.9,https://www.evolutionhealth.in/,"Monday: 9:30 AM – 6:30 PM,Tuesday: 9:30 AM – 6:30 PM,Wednesday: 9:30 AM – 6:30 PM,Thursday: 9:30 AM – 6:30 PM,Friday: 9:30 AM – 6:30 PM,Saturday: 9:30 AM – 6:30 PM,Sunday: Closed",1310.54
6Iu9HtrlYXIEdYTumlhK,"Door. No, 47-935, 3rd Ln, Sagar Nagar, Dwaraka Nagar, Visakhapatnam, Andhra Pradesh 530016, India",OPERATIONAL,2025-07-18T19:32:27+00:00,https://maps.google.com/?cid=3791415653416484548&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,17.727454,83.304209,Sai Spoorthy Hospital - Multi Speciality And Trauma Centre,623,+91 89127 08108,4.8,https://www.saispoorthyhospital.com/,"Monday: Open 24 hours,Tuesday: Open 24 hours,Wednesday: Open 24 hours,Thursday: Open 24 hours,Friday: Open 24 hours,Saturday: Open 24 hours,Sunday: Open 24 hours",1356.93
6JQwPOR5X8Mn6PjX6iYU,"209,Silver point, near Jivan jyot chowk, opp. Pramukh chaya society, Punagam, Yoginagar Society, Surat, Gujarat 395010, India",OPERATIONAL,2025-07-18T13:32:07+00:00,https://maps.google.com/?cid=12402893888382160716&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,21.2055702,72.8817214,Dhruvisha Prosthetic and Orthotic Rehab Centre,19,+91 97240 12398,5.0,http://dhruvisharehabcentre.in/,"Monday: 9:30 AM – 8:30 PM,Tuesday: 9:30 AM – 8:30 PM,Wednesday: 9:30 AM – 8:30 PM,Thursday: 9:30 AM – 8:30 PM,Friday: 9:30 AM – 8:30 PM,Saturday: 9:30 AM – 8:30 PM,Sunday: Closed",929.57
6RYCfcCviWbqm77MdyZD,"C-43/2, Kanpur - Lucknow Rd, near Maitri Niwas, opposite JB Royal Castle Apartment, Krishna Nagar Colony, Krishna Nagar, Alambagh, Lucknow, Uttar Pradesh 226023, India",OPERATIONAL,2025-07-18T15:32:24+00:00,https://maps.google.com/?cid=9530475859014215999&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,26.7958495,80.8852423,Dr Kuldeep Singh- Best prosthetist and orthotist doctor in Lucknow,3,+91 91199 99158,5.0,https://abilityhealthcare.in/,"Monday: 8:00 – 9:15 AM, 7:00 – 8:30 PM,Tuesday: 8:00 – 9:15 AM, 7:00 – 8:30 PM,Wednesday: 8:00 – 9:15 AM, 7:00 – 8:30 PM,Thursday: 8:00 – 9:15 AM, 7:00 – 8:30 PM,Friday: 8:00 – 9:15 AM, 7:00 – 8:30 PM,Saturday: 8:00 – 9:15 AM, 7:00 – 8:30 PM,Sunday: Closed",414.76
6aR6YBpDghDgGH4k6RzK,"ground floor, Orthopedic and ENT clinic, siddhraj zori, 003, Sarkhej - Gandhinagar Hwy, Sargasan, Gandhinagar, Gujarat 382423, India",OPERATIONAL,2025-07-18T21:32:23+00:00,https://maps.google.com/?cid=2769580526833555133&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,23.1923351,72.6130358,Dr Sneh Shah,45,+91 93160 07722,5.0,https://drsnehshah.getmy.clinic/,"Monday: 9:00 – 11:00 AM, 5:00 – 7:00 PM,Tuesday: 5:00 – 7:00 PM,Wednesday: 9:00 – 11:00 AM, 5:00 – 7:00 PM,Thursday: 9:00 – 11:00 AM, 5:00 – 7:00 PM,Friday: 9:00 – 11:00 AM, 5:00 – 7:00 PM,Saturday: 9:00 – 11:00 AM, 3:00 – 5:00 PM,Sunday: Closed",756.67
6atDtJyapskjtmikXtGi,"Plot No.E101, near Durga Park, Ambabari, Vidyadhar Nagar, Jaipur, Rajasthan 302039, India",OPERATIONAL,2025-07-18T14:32:20+00:00,https://maps.google.com/?cid=11620459742296336484&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,26.9428232,75.7764137,Aarogya Rehab Centre,35,+91 93210 34230,4.9,,"Monday: 9:30 AM – 7:30 PM,Tuesday: 9:30 AM – 7:30 PM,Wednesday: 9:30 AM – 7:30 PM,Thursday: 9:30 AM – 7:30 PM,Friday: 9:30 AM – 7:30 PM,Saturday: 9:30 AM – 7:30 PM,Sunday: 9:30 AM – 1:00 PM",232.87
6pBORiCtsVCsq5O4mfBd,"Prosthetic department C-301 The gujrat cancer reserch and institute Civil, Haripura, Asarwa, Ahmedabad, Gujarat 380016, India",OPERATIONAL,2025-07-19T22:32:20+00:00,https://maps.google.com/?cid=2871009514660588779&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,23.0501702,72.607187,Prosthetic Department,263,+91 90335 73389,4.9,https://www.gcriindia.org/prosthesis.html,"Monday: 9:00 AM – 5:00 PM,Tuesday: 9:00 AM – 5:00 PM,Wednesday: 9:00 AM – 5:00 PM,Thursday: 9:00 AM – 5:00 PM,Friday: 9:00 AM – 5:00 PM,Saturday: 9:00 AM – 1:00 PM,Sunday: Closed",769.73
6qGwoaqCZRVYQcVpGyde,"Swami Vivekananda Rd, opposite Ram Laxman Theatre, Mathawada, Ramannapet, Warangal, Telangana 506002, India",OPERATIONAL,2025-07-19T13:32:14+00:00,https://maps.google.com/?cid=11941525426583263044&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,17.9869598,79.5924772,Balaji Hospital,119,+91 99590 41616,4.2,,"Monday: 11:00 AM – 7:00 PM, 8:00 – 9:00 PM, 10:00 – 11:00 PM,Tuesday: 11:00 AM – 7:00 PM, 8:00 – 9:00 PM, 10:00 – 11:00 PM,Wednesday: 11:00 AM – 7:00 PM, 8:00 – 9:00 PM, 10:00 – 11:00 PM,Thursday: 11:00 AM – 7:00 PM, 8:00 – 9:00 PM, 10:00 – 11:00 PM,Friday: 11:00 AM – 7:00 PM, 8:00 – 9:00 PM, 10:00 – 11:00 PM,Saturday: 11:00 AM – 7:00 PM, 8:00 – 9:00 PM, 10:00 – 11:00 PM,Sunday: 9:00 – 11:00 AM",1201.82
6yojBzfjBk8L1YjepjMX,"O-61, Ground Floor, Gate no-1, Metro Station, beside Mother Dairy, near Vinobapuri, Block O, Lajpat Nagar II, Lajpat Nagar, New Delhi, Delhi 110024, India",OPERATIONAL,2025-07-19T04:32:19+00:00,https://maps.google.com/?cid=10244918560745208979&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,28.566834,77.2482174,P&O International | Artificial Limb Center,294,+91 88817 88788,4.7,https://www.pointernational.in/,"Monday: 9:30 AM – 6:00 PM,Tuesday: 9:30 AM – 6:00 PM,Wednesday: 9:30 AM – 6:00 PM,Thursday: 9:30 AM – 6:00 PM,Friday: 9:30 AM – 6:00 PM,Saturday: 9:30 AM – 6:00 PM,Sunday: Closed",6.48
72aEEEDGjmc3fXRR035T,"337, 5th main road, 5th Cross Rd, BEML Layout, Basaveshwar Nagar, Bengaluru, Karnataka 560079, India",OPERATIONAL,2025-07-18T11:32:30+00:00,https://maps.google.com/?cid=6398062900139786564&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,12.9911345,77.5321602,ESHA PROSTHETICS AND ORTHOTICS,19,+91 96067 91576,4.5,https://www.indiamart.com/eshaprosthetics-orthotics/,"Monday: 10:00 AM – 7:00 PM,Tuesday: 10:00 AM – 7:00 PM,Wednesday: 10:00 AM – 7:00 PM,Thursday: 10:00 AM – 7:00 PM,Friday: 10:00 AM – 7:00 PM,Saturday: 10:00 AM – 7:00 PM,Sunday: Closed",1730.07
7GTi7LnURoHC5xkCWxYm,"Gala no-17, B, Satyam Industrial Estate, Pandurang Colony, Erandwane, Pune, Maharashtra 411038, India",OPERATIONAL,2025-07-18T16:32:26+00:00,https://maps.google.com/?cid=16447190999847009233&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,18.5044466,73.8280931,Orthopaedic Industries,7,+91 99221 12220,4.4,https://orthopaedicindustries.com/,"Monday: 10:30 AM – 8:00 PM,Tuesday: 10:00 AM – 8:00 PM,Wednesday: 10:00 AM – 8:00 PM,Thursday: 10:00 AM – 8:00 PM,Friday: 10:00 AM – 8:00 PM,Saturday: 10:00 AM – 8:00 PM,Sunday: Closed",1171.45
826Hv4Mw4K9ErpG1ZYLs,"N.c 280, NC Kelkar Road, Narayan Peth, Pune, Maharashtra 411030, India",OPERATIONAL,2025-07-18T16:32:22+00:00,https://maps.google.com/?cid=6989815669076510930&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQABgEIAA,18.5151813,73.8460288,ORTHOPAEDIC INDUSTRIES,49,+91 20 2445 0101,4.3,https://orthopaedicindustries.com/,"Monday: 10:30 AM – 8:00 PM,Tuesday: 10:30 AM – 8:00 PM,Wednesday: 10:30 AM – 8:00 PM,Thursday: 10:30 AM – 8:00 PM,Friday: 10:30 AM – 8:00 PM,Saturday: 10:30 AM – 8:00 PM,Sunday: Closed",1169.77
